filename,Block_No,Seq_num,pageno,toppage,top,left,height,width,fonts_type,fonts_size,LABEL,Text
i8,23,36,1,50,783,47,16,515,Times-Roman,7,BODY,"1524-9050 © 2017 IEEE. Translations and content mining are permitted for academic research only. Personal use is also permitted,but republication/redistribution requires IEEE permission. See http://www.ieee.org/publications_standards/publications/rights/index.html for more information."
i8,24,37,2,892,922,48,6,10,Times-Roman,6,BODY,534
i8,25,38,2,892,922,227,6,335,Times-Roman,6,BODY,"IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS, VOL. 19, NO. 2, FEBRUARY 2018"
i8,26,39,2,892,950,48,547,251,Times-Roman,9,BODY,"Although designing of ADAS systems has been studiedfor many years, only recently formal synthesis, validationand veriﬁcation methods for ADASs have been proposed inthe literature. In [10], distributed hybrid system veriﬁcationis used to verify that a control system for cars equippedwith ACC is collision-free. In [11], an ACC scheme isproposed that combines a model-predictive control schemewith a formally veriﬁed safety controller. In [12], safetyspeciﬁcations for ACC systems are veriﬁed via the con-struction of control barrier functions. The work in [13]exploits game theoretic techniques to synthesize a hybridcontroller for automated highway systems thatis safe bydesign. In [14], a synthesis method is proposed that relies onlinear temporal logic speciﬁcations and that results in correct-by-construction control software for ACC. The aforementionedworks focus on the correctness of individual low-level ADAScontrollers. Despite the growing complexity of ADASs, onlya few references address the design of supervisory con-"
i8,26,40,2,892,950,48,547,251,Times-Roman,9,BODY,"trollers. Speciﬁcally, [13], [15], [16], proposed supervisors forplatooning maneuvers such as merging and splitting. The cor-rectness of supervisor designs was established by debugging.Proper design of a supervisor for a highly complex systemis in general challenging due to the large dimension of thestate space of the system [17]. For example,the platoonmaneuver supervisor proposed in [15] already involves about500,000 states and 10,000,000 transitions. Hence, manualderivation of a supervisor for an uncontrolled system thatleads to the desired behavior, especially when there is astrong interaction between systems components, is difﬁcultand often results in supervisors that contain so-called blockingsituations during operation. Blocking occurs when the systemends up in a state from which it cannot be driven towardsany desired state. In particular, given the safety-critical natureof ADASs, it is essential to prevent blocking, as it mightlead to hazardous situations. Due to the complexity and thelarge dimension of the state-space of interacting ADASs,blocking situations cannot always be overseen beforehand.In [13] and [15], the aforementioned issues were addressedby using formal speciﬁcation and veriﬁcation tools for debug-ging. However, especially for a complex system with many"
i8,26,41,2,892,950,48,547,251,Times-Roman,9,BODY,"coupled components, this can still be a very tedious and time-consuming process. Hence, there is a strong need for (model-based) automatic synthesis tools with integrated validationand veriﬁcation. For this reason, it seems more attractive touse model-based supervisor synthesis methods as discussedin [18]–[21], which have the following advantages:"
i8,27,42,2,892,1500,51,45,248,Times-Roman,9,BODY,(i) The synthesis procedure is based on mathematicallyspeciﬁed requirements that only allow one interpretation.(ii) It guarantees correctness in the sense that the resultingsupervisor satisﬁes all the speciﬁed requirements.
i8,28,43,2,892,1548,48,21,251,Times-Roman,9,BODY,(iii) It excludes blocking situations by design.(iv) Code can be generated automatically from the resulting
i8,29,44,2,892,1571,69,9,43,Times-Roman,9,BODY,supervisor.
i8,30,45,2,892,1583,48,57,251,Times-Roman,9,BODY,"(v) It is applicable to systems with large numbers of states.In addition, the supervisor synthesis method supports mod-ularity of system design and requirement modeling, which"
i8,30,46,2,892,1583,48,57,251,Times-Roman,9,BODY,"eases the addition and removal of components and require-ments (see e.g., [22]). As such, it is an adequate method"
i8,31,47,2,892,950,311,21,251,Times-Roman,9,BODY,for systematical construction of a supervisor for a complexsystem.
i8,32,48,2,892,974,311,141,251,Times-Roman,9,BODY,"Model-based design of supervisors is based on supervisorycontrol theory (SCT, [23]), in which system components aremodeled as discrete-event systems (DESs). A DES is a state-based and event-driven system, in which the state evolvesaccording to the occurrence of events [24]. This DES is anabstraction of the physical component, as it does not describeits continuous behavior. The desired behavior that needs to beenforced by the supervisor can be modeled by requirements.From the system model and requirement model, a supervisor issynthesized automatically, using appropriate SCT tools. Thisautomated synthesis step ensures that the system does notviolate the modeled requirements and is nonblocking."
i8,33,49,2,892,1117,311,81,251,Times-Roman,9,BODY,"SCT has been applied successfully in various domains,including transportation systems [25], [26] and automotivesystems [27]–[29]. In [27], a supervisor is synthesized for aCruise Control functionality for a heavy duty vehicle, in [28],"
i8,33,50,2,892,1117,311,81,251,Times-Roman,9,BODY,"a supervisor for multi-lane trafﬁc maneuvers is considered, andin [29], a supervisor for vehicle-to-vehicle communication isdesigned and simulated."
i8,34,51,2,892,1201,311,188,251,Times-Roman,9,BODY,"In this paper, an SCT-based method is proposed for thedesign and implementation of supervisors coordinating multi-ple interacting ADASs. The design philosophy is demonstratedusing a case study. A DES model representing the physicalsystem is presented and the desired behavior is modeledby requirements. Through an automatic synthesis procedure,the supervisor is obtained. In addition to [27], the correctnessof the models is assessed through simulation using varioustest scenarios. To evaluate the actual behavior of the systemvia simulation, a hybrid model is used that captures boththe discrete-event and continuous-time behavior of the sys-tem. Furthermore, the code generated from the synthesizedsupervisor is implemented in a real vehicle and experimentsare executed in open trafﬁc, showing the effectiveness of theproposed framework. The contribution of this paper is twofold."
i8,34,52,2,892,1201,311,188,251,MTSYN,7,BODY,•
i8,34,53,2,892,1201,311,188,251,Times-Roman,9,BODY,It presents a systematic approach to model-based super-
i8,35,54,2,892,1391,331,9,185,Times-Roman,9,BODY,visor design and implementation for ADASs.
i8,36,55,2,892,1403,321,9,241,MTSYN,7,BODY,•
i8,36,56,2,892,1403,321,9,241,Times-Roman,9,BODY,The proposed approach is applied to a representative and
i8,37,57,2,892,1415,331,9,182,Times-Roman,9,BODY,"illustrative case study, showing in particular:"
i8,38,58,2,892,1427,339,21,213,Times-Bold,9,BODY,–
i8,38,59,2,892,1427,339,21,213,Times-Roman,9,BODY,Modeling of the system and requirement models;
i8,38,60,2,892,1427,339,21,213,Times-Bold,9,BODY,–
i8,38,61,2,892,1427,339,21,213,Times-Roman,9,BODY,Validation
i8,39,62,2,892,1439,402,9,48,Times-Roman,9,BODY,of models
i8,40,63,2,892,1439,494,9,68,Times-Roman,9,BODY,simulation-based
i8,41,64,2,892,1439,462,9,21,Times-Roman,9,BODY,using
i8,42,65,2,892,1451,350,9,53,Times-Roman,9,BODY,visualization;
i8,43,66,2,892,1463,339,21,181,Times-Bold,9,BODY,–
i8,43,67,2,892,1463,339,21,181,Times-Roman,9,BODY,Description of the implementation set-up;
i8,43,68,2,892,1463,339,21,181,Times-Bold,9,BODY,–
i8,43,69,2,892,1463,339,21,181,Times-Roman,9,BODY,Experimental validation of
i8,44,70,2,892,1475,350,33,213,Times-Roman,9,BODY,implementationthat has been generated for a Matlab/Simulinkenvironment.
i8,45,71,2,892,1475,479,9,12,Times-Roman,9,BODY,the
i8,46,72,2,892,1512,312,33,251,Times-Roman,9,BODY,"Additionally, all used models are made available and scriptsare provided that allow to reproduce the supervisor and theimplementation code [30]."
i8,47,73,2,892,1548,312,93,251,Times-Roman,9,BODY,This paper is organized as follows. Section II providesan introduction to the supervisor design method and SCT.Section III explains how the method is used to design asupervisor for a system with both Cruise Control and AdaptiveCruise Control. Section IV describes how the models are val-idated through simulations and the generated implementation
i8,47,74,2,892,1548,312,93,251,Times-Roman,9,BODY,is evaluated through experiments using a real vehicle system.Concluding remarks are provided in Section V.
i8,48,75,3,1734,1764,48,6,317,Times-Roman,6,BODY,KORSSEN
i8,48,76,3,1734,1764,48,6,317,Times-Italic,6,BODY,et al.
i8,48,77,3,1734,1764,48,6,317,Times-Roman,6,BODY,: SYSTEMATIC MODEL-BASED DESIGN AND IMPLEMENTATION OF SUPERVISORS
i8,49,78,3,1734,1764,552,6,10,Times-Roman,6,BODY,535
i8,50,79,3,1734,1858,48,7,123,Times-Roman,7,FI,Fig. 2. Model-based design method.
i8,51,80,3,1734,1885,91,9,166,Times-Roman,9,H1,II. M
i8,51,81,3,1734,1885,91,9,166,Times-Roman,7,H1,ODEL
i8,51,82,3,1734,1885,91,9,166,Times-Roman,9,H1,#NAME?
i8,51,83,3,1734,1885,91,9,166,Times-Roman,7,H1,ASED
i8,51,84,3,1734,1885,91,9,166,Times-Roman,9,H1,D
i8,51,85,3,1734,1885,91,9,166,Times-Roman,7,H1,ESIGN
i8,51,86,3,1734,1885,91,9,166,Times-Roman,9,H1,A
i8,51,87,3,1734,1885,91,9,166,Times-Roman,7,H1,PPROACH
i8,52,88,3,1734,1905,48,81,251,Times-Roman,9,BODY,"isThe model-based approach to supervisor design thatpresented in this paper consists of ﬁve steps, as illustratedin the ﬂow diagram in Fig. 2. The goal of the method is toobtain a supervisor that restricts the uncontrolled system to thedesired behavior in the sense that only events/decisions thatdo not lead the system to undesired states are allowed to takeplace. The step-by-step design method is explained below."
i8,53,89,3,1734,1992,58,57,241,Times-Roman,9,BODY,1)
i8,53,90,3,1734,1992,58,57,241,Times-Bold,9,BODY,System and behavior speciﬁcation:
i8,53,91,3,1734,1992,58,57,241,Times-Roman,9,BODY,The ﬁrst step is
i8,53,92,3,1734,1992,58,57,241,Times-Roman,9,BODY,to analyze and specify the system components and their
i8,53,93,3,1734,1992,58,57,241,Times-Roman,9,BODY,"function. Moreover, the interaction between individualcomponents and the desired behavior of the completesystem are speciﬁed."
i8,54,94,3,1734,2052,58,81,241,Times-Roman,9,BODY,2)
i8,54,95,3,1734,2052,58,81,241,Times-Bold,9,BODY,System and requirement modeling:
i8,54,96,3,1734,2052,58,81,241,Times-Roman,9,BODY,"Given the systemspeciﬁcation, both a discrete-event system and a hybridmodel are formalized. The DES is used for supervisorsynthesis and the hybrid model is used for simulationand validation of the system behavior. For the purpose ofsynthesis, the desired behavior speciﬁcation is translatedinto a set of formal requirements."
i8,55,97,3,1734,2135,58,57,241,Times-Roman,9,BODY,3)
i8,55,98,3,1734,2135,58,57,241,Times-Bold,9,BODY,Controller synthesis:
i8,55,99,3,1734,2135,58,57,241,Times-Roman,9,BODY,"Based on the DES and therequirement model, a supervisor is synthesized usingSCT. The resulting supervisor does not contain anybehavior that violates the requirements or results inblocking."
i8,56,100,3,1734,2195,58,153,241,Times-Roman,9,BODY,4)
i8,56,101,3,1734,2195,58,153,241,Times-Bold,9,BODY,Simulation and validation:
i8,56,102,3,1734,2195,58,153,241,Times-Roman,9,BODY,"The supervisor and thehybrid model can be merged to form the hybrid sim-ulation model, which is used to validate the DESabstraction, requirements and the behavior of the systemunder supervision of the resulting supervisor. If thetest cases reveal imperfections in either the component"
i8,56,103,3,1734,2195,58,153,241,Times-Roman,9,BODY,"models or the requirement models, steps 2 and 3 can be"
i8,56,104,3,1734,2195,58,153,241,Times-Roman,9,BODY,"partly repeated. Moreover, additional components andrequirements can be formulated to expand the systemsfunctionality. The advantage of validation through sim-ulation is that it takes less effort in terms of (re-)designtime in comparison to implementation and experimentaltesting, as shown in [31] and [32]."
i8,57,105,3,1734,2351,58,33,241,Times-Roman,9,BODY,5)
i8,57,106,3,1734,2351,58,33,241,Times-Bold,9,BODY,Implementation and testing:
i8,57,107,3,1734,2351,58,33,241,Times-Roman,9,BODY,"When the supervisor isvalidated in simulation, it can be implemented on thephysical system and tested in real-life."
i8,58,108,3,1734,2390,48,57,251,Times-Roman,9,BODY,"The ﬁrst two steps (analysis and modeling) are manual,steps 3 through 5 (synthesis, simulation and implementation)are automatical. Steps 4 and 5 do require additional inputs thatare prepared manually: representative test scenarios and hard-ware map, respectively, which is explained in Section II-B."
i8,59,109,3,1734,2449,48,33,251,Times-Roman,9,BODY,Section II-A gives an introduction to the SCT framework
i8,59,110,3,1734,2449,48,33,251,Times-Roman,9,BODY,which is used in design steps 2 and 3. A small system isused as an example to illustrate the introduced concepts.
i8,60,111,3,1734,1838,312,7,93,Times-Roman,7,FI,Fig. 3. Model for a button.
i8,61,112,3,1734,1901,312,7,191,Times-Roman,7,FI,Fig. 4. Model for enabling and disabling Cruise Control.
i8,62,113,3,1734,1926,312,21,251,Times-Roman,9,BODY,Section II-B explains the simulation and implementation con-cepts that are elaborated in the case study.
i8,63,114,3,1734,1967,312,9,125,Times-Italic,9,H2,A. Supervisory Control Theory
i8,64,115,3,1734,1983,312,45,251,Times-Roman,9,BODY,Supervisory Control Theory provides a framework forautomatic supervisor synthesis based on models of both the
i8,64,116,3,1734,1983,312,45,251,Times-Roman,9,BODY,uncontrolled system (also called plant) and the requirements.Most of the deﬁnitions provided here are taken from [33].
i8,65,117,3,1734,2031,311,45,251,Times-Italic,9,BODY,1) Speciﬁcation of Uncontrolled System Behavior:
i8,65,118,3,1734,2031,311,45,251,Times-Roman,9,BODY,"In manyapproaches towards supervisory controltheory, especiallythose involving computer-support (e.g., [20]), plant models arerepresented by so-called discrete-event systems."
i8,66,119,3,1734,2079,311,70,251,Times-Italic,9,BODY,Deﬁnition 1 (DES): A
i8,66,120,3,1734,2079,311,70,251,Times-Roman,9,BODY,discrete-event system (DES)
i8,66,121,3,1734,2079,311,70,251,Times-Italic,9,BODY,is aquintuple D
i8,66,122,3,1734,2079,311,70,251,MTSYN,9,BODY,=
i8,66,123,3,1734,2079,311,70,251,RBLMI,9,BODY,(
i8,66,124,3,1734,2079,311,70,251,Times-Italic,9,BODY,Q
i8,66,125,3,1734,2079,311,70,251,RBLMI,9,BODY,", (cid:2),"
i8,66,126,3,1734,2079,311,70,251,MTSYN,9,BODY,−→
i8,66,127,3,1734,2079,311,70,251,RBLMI,9,BODY,","
i8,66,128,3,1734,2079,311,70,251,Times-Italic,9,BODY,q
i8,66,129,3,1734,2079,311,70,251,Times-Roman,7,BODY,0
i8,66,130,3,1734,2079,311,70,251,RBLMI,9,BODY,","
i8,66,131,3,1734,2079,311,70,251,Times-Italic,9,BODY,Q
i8,66,132,3,1734,2079,311,70,251,Times-Italic,7,BODY,m
i8,66,133,3,1734,2079,311,70,251,RBLMI,9,BODY,)
i8,66,134,3,1734,2079,311,70,251,Times-Italic,9,BODY,"where Q is a ﬁniteset of states,"
i8,66,135,3,1734,2079,311,70,251,RBLMI,9,BODY,(cid:2)
i8,66,136,3,1734,2079,311,70,251,Times-Italic,9,BODY,"is a set of events (or alphabet), partitionedinto controllable events"
i8,66,137,3,1734,2079,311,70,251,RBLMI,9,BODY,(cid:2)
i8,66,138,3,1734,2079,311,70,251,Times-Italic,7,BODY,c
i8,66,139,3,1734,2079,311,70,251,Times-Italic,9,BODY,and uncontrollable events
i8,66,140,3,1734,2079,311,70,251,RBLMI,9,BODY,(cid:2)
i8,66,141,3,1734,2079,311,70,251,Times-Italic,7,BODY,u
i8,66,142,3,1734,2079,311,70,251,Times-Italic,9,BODY,","
i8,66,143,3,1734,2079,311,70,251,MTSYN,9,BODY,−→⊆
i8,66,144,3,1734,2079,311,70,251,Times-Italic,9,BODY,Q
i8,66,145,3,1734,2079,311,70,251,MTSYN,9,BODY,×
i8,66,146,3,1734,2079,311,70,251,RBLMI,9,BODY,(cid:2)
i8,66,147,3,1734,2079,311,70,251,MTSYN,9,BODY,×
i8,66,148,3,1734,2079,311,70,251,Times-Italic,9,BODY,"Q is a transition relation, q"
i8,66,149,3,1734,2079,311,70,251,Times-Roman,7,BODY,0
i8,66,150,3,1734,2079,311,70,251,MTSYN,9,BODY,∈
i8,66,151,3,1734,2079,311,70,251,Times-Italic,9,BODY,"Q is aninitial state, and Q"
i8,66,152,3,1734,2079,311,70,251,Times-Italic,7,BODY,m
i8,66,153,3,1734,2079,311,70,251,MTSYN,9,BODY,⊆
i8,66,154,3,1734,2079,311,70,251,Times-Italic,9,BODY,Q is a set of marked states.
i8,67,155,3,1734,2150,312,105,251,Times-Roman,9,BODY,Controllable events can be enabled or disabled by thesupervisor. Examples of controllable events are events asso-ciated with actuating the system. Uncontrollable events areevents that cannot be enabled or disabled by a supervisor.Examples of uncontrollable events are changes of sensorvalues or buttons being pushed or released. Marked statesare states associated (by the modeler) with completion ofoperations or tasks. The names of the states are useful forreferring to states in requirement models as shown later.
i8,68,156,3,1734,2258,311,165,252,Times-Roman,9,BODY,A DES is typically represented in a graphical way as shown
i8,68,157,3,1734,2258,311,165,252,Times-Roman,9,BODY,"in Fig. 3. States are represented by circles and transitionsare represented by event-labeled edges between two states.Transitions labeled by uncontrollable events are indicated bydashed lines and those labeled by controllable events areindicated by solid lines. The initial state is indicated by anincoming arrow. Marked states are indicated by a double circle.The DES shown in Fig. 3 illustrates the model of a buttonconsisting of two states, named released and pushed, and twouncontrollable transitions, labeled by button_pushed and but-ton_released. Initially, the button is released. When a systemoperator pushes the button, the transition button_pushed isexecuted, after which the system is in the pushed state. Thereleased state is chosen to be the marked state."
i8,69,158,3,1734,2425,321,21,241,Times-Roman,9,BODY,"As another example, involving controllable events, Fig. 4the lower-level control action to"
i8,70,159,3,1734,2437,312,21,135,Times-Roman,9,BODY,illustrates a model forenable or disable Cruise Control.
i8,71,160,3,1734,2461,312,21,251,Times-Roman,9,BODY,"A DES is used to describe behavior, where behavior isconsidered a language, i.e., a set of sequences of events."
i8,72,161,4,2576,2606,48,6,10,Times-Roman,6,BODY,536
i8,73,162,4,2576,2606,227,6,335,Times-Roman,6,BODY,"IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS, VOL. 19, NO. 2, FEBRUARY 2018"
i8,74,163,4,2576,2759,48,16,250,Times-Roman,7,FI,Fig. 5. Synchronous product of the models for the button and enabling anddisabling CC components.
i8,75,164,4,2576,2802,48,83,251,Times-Roman,9,BODY,The
i8,75,165,4,2576,2802,48,83,251,Times-Italic,9,BODY,(marked) language
i8,75,166,4,2576,2802,48,83,251,Times-Roman,9,BODY,"of a DES consists of all sequencesof events that correspond to paths from the initial state (toa marked state of that DES, respectively). In the upcoming"
i8,75,167,4,2576,2802,48,83,251,Times-Italic,7,BODY,e
i8,75,168,4,2576,2802,48,83,251,MTSYN,9,BODY,−→
i8,75,169,4,2576,2802,48,83,251,Times-Italic,9,BODY,q
i8,75,170,4,2576,2802,48,83,251,MTSYN,7,BODY,(cid:5)
i8,75,171,4,2576,2802,48,83,251,Times-Roman,9,BODY,denotes
i8,75,172,4,2576,2802,48,83,251,RBLMI,9,BODY,(
i8,75,173,4,2576,2802,48,83,251,Times-Italic,9,BODY,q
i8,75,174,4,2576,2802,48,83,251,RBLMI,9,BODY,","
i8,75,175,4,2576,2802,48,83,251,Times-Italic,9,BODY,e
i8,75,176,4,2576,2802,48,83,251,RBLMI,9,BODY,","
i8,75,177,4,2576,2802,48,83,251,Times-Italic,9,BODY,q
i8,75,178,4,2576,2802,48,83,251,MTSYN,7,BODY,(cid:5)
i8,75,179,4,2576,2802,48,83,251,RBLMI,9,BODY,)
i8,75,180,4,2576,2802,48,83,251,MTSYN,9,BODY,∈−→
i8,75,181,4,2576,2802,48,83,251,Times-Roman,9,BODY,", anddeﬁnitions the notation"
i8,75,182,4,2576,2802,48,83,251,Times-Italic,9,BODY,q
i8,75,183,4,2576,2802,48,83,251,RBLMI,7,BODY,w
i8,75,184,4,2576,2802,48,83,251,MTSYN,9,BODY,−→
i8,75,185,4,2576,2802,48,83,251,Times-Roman,9,BODY,denotes the obvious generalization
i8,75,186,4,2576,2802,48,83,251,Times-Roman,9,BODY,for a string
i8,75,187,4,2576,2802,48,83,251,RBLMI,9,BODY,w
i8,75,188,4,2576,2802,48,83,251,MTSYN,9,BODY,∈
i8,75,189,4,2576,2802,48,83,251,RBLMI,9,BODY,(cid:2)
i8,75,190,4,2576,2802,48,83,251,MTSYN,7,BODY,∗
i8,75,191,4,2576,2802,48,83,251,Times-Roman,9,BODY,","
i8,75,192,4,2576,2802,48,83,251,Times-Roman,9,BODY,"of the single step relation to a multi-step relation, where theevents of the subsequent steps together form the string"
i8,75,193,4,2576,2802,48,83,251,RBLMI,9,BODY,w
i8,75,194,4,2576,2802,48,83,251,Times-Roman,9,BODY,.
i8,76,195,4,2576,2896,48,26,173,Times-Italic,9,BODY,a DES D is L
i8,76,196,4,2576,2896,48,26,173,RBLMI,9,BODY,(
i8,76,197,4,2576,2896,48,26,173,Times-Italic,9,BODY,D
i8,76,198,4,2576,2896,48,26,173,RBLMI,9,BODY,)
i8,76,199,4,2576,2896,48,26,173,MTSYN,9,BODY,= {
i8,76,200,4,2576,2896,48,26,173,Times-Italic,9,BODY,s
i8,76,201,4,2576,2896,48,26,173,MTSYN,9,BODY,∈
i8,76,202,4,2576,2896,48,26,173,RBLMI,9,BODY,(cid:2)
i8,76,203,4,2576,2896,48,26,173,MTSYN,7,BODY,∗
i8,76,204,4,2576,2896,48,26,173,MTSYN,9,BODY,|
i8,76,205,4,2576,2896,48,26,173,Times-Italic,9,BODY,q
i8,76,206,4,2576,2896,48,26,173,Times-Roman,7,BODY,0
i8,76,207,4,2576,2896,48,26,173,Times-Roman,9,BODY,behavior
i8,76,208,4,2576,2896,48,26,173,Times-Italic,9,BODY,of D is L
i8,76,209,4,2576,2896,48,26,173,Times-Italic,7,BODY,m
i8,76,210,4,2576,2896,48,26,173,RBLMI,9,BODY,(
i8,76,211,4,2576,2896,48,26,173,Times-Italic,9,BODY,D
i8,76,212,4,2576,2896,48,26,173,RBLMI,9,BODY,)
i8,76,213,4,2576,2896,48,26,173,MTSYN,9,BODY,= {
i8,76,214,4,2576,2896,48,26,173,Times-Italic,9,BODY,s
i8,76,215,4,2576,2896,48,26,173,MTSYN,9,BODY,∈
i8,76,216,4,2576,2896,48,26,173,Times-Italic,9,BODY,L
i8,76,217,4,2576,2896,48,26,173,RBLMI,9,BODY,(
i8,76,218,4,2576,2896,48,26,173,Times-Italic,9,BODY,D
i8,76,219,4,2576,2896,48,26,173,RBLMI,9,BODY,)
i8,76,220,4,2576,2896,48,26,173,MTSYN,9,BODY,|
i8,76,221,4,2576,2896,48,26,173,Times-Italic,9,BODY,q
i8,76,222,4,2576,2896,48,26,173,Times-Roman,7,BODY,0
i8,77,223,4,2576,2887,48,119,251,Times-Italic,9,BODY,Deﬁnition 2 (Behavior of a DES): The
i8,77,224,4,2576,2887,48,119,251,Times-Roman,9,BODY,closed behavior
i8,77,225,4,2576,2887,48,119,251,Times-Italic,9,BODY,of
i8,77,226,4,2576,2887,48,119,251,Times-Italic,7,BODY,s
i8,77,227,4,2576,2887,48,119,251,MTSYN,9,BODY,−→
i8,77,228,4,2576,2887,48,119,251,Times-Italic,9,BODY,q
i8,77,229,4,2576,2887,48,119,251,RBLMI,9,BODY,","
i8,77,230,4,2576,2887,48,119,251,Times-Italic,9,BODY,q
i8,77,231,4,2576,2887,48,119,251,MTSYN,9,BODY,∈
i8,77,232,4,2576,2887,48,119,251,Times-Italic,9,BODY,Q
i8,77,233,4,2576,2887,48,119,251,MTSYN,9,BODY,}
i8,77,234,4,2576,2887,48,119,251,Times-Italic,9,BODY,. The
i8,77,235,4,2576,2887,48,119,251,Times-Roman,9,BODY,marked
i8,77,236,4,2576,2887,48,119,251,Times-Italic,7,BODY,s
i8,77,237,4,2576,2887,48,119,251,MTSYN,9,BODY,−→
i8,77,238,4,2576,2887,48,119,251,Times-Italic,9,BODY,q
i8,77,239,4,2576,2887,48,119,251,MTSYN,7,BODY,(cid:5)
i8,77,240,4,2576,2887,48,119,251,RBLMI,9,BODY,","
i8,77,241,4,2576,2887,48,119,251,Times-Italic,9,BODY,q
i8,77,242,4,2576,2887,48,119,251,MTSYN,7,BODY,(cid:5)
i8,77,243,4,2576,2887,48,119,251,MTSYN,9,BODY,∈
i8,77,244,4,2576,2887,48,119,251,Times-Italic,9,BODY,Q
i8,77,245,4,2576,2887,48,119,251,Times-Italic,7,BODY,m
i8,77,246,4,2576,2887,48,119,251,MTSYN,9,BODY,}
i8,77,247,4,2576,2887,48,119,251,Times-Italic,9,BODY,.
i8,77,248,4,2576,2887,48,119,251,Times-Roman,9,BODY,"It is impractical and inconvenient to specify the uncontrolledbehavior of relevant systems by means of a single plantmodel. Usually such plant models are speciﬁed by meansof networks of DESs that interact by synchronizing on theirshared events (if any). In such cases, the complete plant isobtained by taking the so-called synchronous product of theDESs in the network [24]."
i8,78,249,4,2576,3020,90,9,7,Times-Italic,9,BODY,of
i8,79,250,4,2576,3020,110,9,46,Times-Italic,9,BODY,the DESs
i8,80,251,4,2576,3018,167,14,77,RBLMI,9,BODY,(
i8,80,252,4,2576,3018,167,14,77,Times-Italic,9,BODY,Q
i8,80,253,4,2576,3018,167,14,77,Times-Roman,7,BODY,1
i8,80,254,4,2576,3018,167,14,77,RBLMI,9,BODY,", (cid:2)"
i8,80,255,4,2576,3018,167,14,77,Times-Roman,7,BODY,1
i8,80,256,4,2576,3018,167,14,77,RBLMI,9,BODY,","
i8,80,257,4,2576,3018,167,14,77,MTSYN,9,BODY,−→
i8,80,258,4,2576,3018,167,14,77,Times-Roman,7,BODY,1
i8,80,259,4,2576,3018,167,14,77,RBLMI,9,BODY,","
i8,80,260,4,2576,3018,167,14,77,Times-Italic,9,BODY,q
i8,80,261,4,2576,3018,167,14,77,Times-Roman,7,BODY,10
i8,81,262,4,2576,3008,58,9,167,Times-Italic,9,BODY,Deﬁnition 3 (Synchronous Product): The
i8,82,263,4,2576,3020,48,75,229,Times-Roman,9,BODY,product
i8,82,264,4,2576,3020,48,75,229,RBLMI,9,BODY,(
i8,82,265,4,2576,3020,48,75,229,Times-Italic,9,BODY,Q
i8,82,266,4,2576,3020,48,75,229,Times-Roman,7,BODY,2
i8,82,267,4,2576,3020,48,75,229,RBLMI,9,BODY,", (cid:2)"
i8,82,268,4,2576,3020,48,75,229,Times-Roman,7,BODY,2
i8,82,269,4,2576,3020,48,75,229,RBLMI,9,BODY,","
i8,82,270,4,2576,3020,48,75,229,MTSYN,9,BODY,−→
i8,82,271,4,2576,3020,48,75,229,Times-Roman,7,BODY,2
i8,82,272,4,2576,3020,48,75,229,RBLMI,9,BODY,","
i8,82,273,4,2576,3020,48,75,229,Times-Italic,9,BODY,q
i8,82,274,4,2576,3020,48,75,229,Times-Roman,7,BODY,20
i8,82,275,4,2576,3020,48,75,229,Times-Italic,9,BODY,where Q
i8,82,276,4,2576,3020,48,75,229,MTSYN,9,BODY,=
i8,82,277,4,2576,3020,48,75,229,Times-Italic,9,BODY,Q
i8,82,278,4,2576,3020,48,75,229,Times-Roman,7,BODY,1
i8,82,279,4,2576,3020,48,75,229,MTSYN,9,BODY,×
i8,82,280,4,2576,3020,48,75,229,Times-Italic,9,BODY,Q
i8,82,281,4,2576,3020,48,75,229,Times-Roman,7,BODY,2
i8,82,282,4,2576,3020,48,75,229,Times-Italic,9,BODY,","
i8,82,283,4,2576,3020,48,75,229,RBLMI,9,BODY,(cid:2)
i8,82,284,4,2576,3020,48,75,229,MTSYN,9,BODY,=
i8,82,285,4,2576,3020,48,75,229,RBLMI,9,BODY,(cid:2)
i8,82,286,4,2576,3020,48,75,229,Times-Roman,7,BODY,1
i8,82,287,4,2576,3020,48,75,229,MTSYN,9,BODY,∪
i8,82,288,4,2576,3020,48,75,229,RBLMI,9,BODY,(cid:2)
i8,82,289,4,2576,3020,48,75,229,Times-Roman,7,BODY,2
i8,82,290,4,2576,3020,48,75,229,Times-Italic,9,BODY,","
i8,82,291,4,2576,3020,48,75,229,MTSYN,9,BODY,−→= {
i8,82,292,4,2576,3020,48,75,229,RBLMI,9,BODY,(
i8,82,293,4,2576,3020,48,75,229,Times-Italic,9,BODY,q
i8,82,294,4,2576,3020,48,75,229,Times-Roman,7,BODY,1
i8,82,295,4,2576,3020,48,75,229,RBLMI,9,BODY,","
i8,82,296,4,2576,3020,48,75,229,Times-Italic,9,BODY,q
i8,82,297,4,2576,3020,48,75,229,Times-Roman,7,BODY,2
i8,82,298,4,2576,3020,48,75,229,RBLMI,9,BODY,)
i8,82,299,4,2576,3020,48,75,229,RBLMI,7,BODY,σσ
i8,82,300,4,2576,3020,48,75,229,MTSYN,9,BODY,−→
i8,82,301,4,2576,3020,48,75,229,RBLMI,9,BODY,(
i8,82,302,4,2576,3020,48,75,229,Times-Italic,9,BODY,q
