filename,Block_No,Seq_num,pageno,toppage,top,left,height,width,fonts_type,fonts_size,LABEL,Text,Unnamed: 10
s4,438,1373,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,C).,
s4,438,1374,6,4254,4597,56,202,236,WarnockPro-Regular,6,BODY,1,
s4,438,1375,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,"H NMR (400 MHz,",
s4,438,1376,6,4254,4597,56,202,236,WarnockPro-It,9,BODY,CDCl,
s4,438,1377,6,4254,4597,56,202,236,WarnockPro-It,6,BODY,3,
s4,438,1378,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,")  δ (ppm): 8.34(d,",
s4,438,1379,6,4254,4597,56,202,236,WarnockPro-It,9,BODY,J,
s4,438,1380,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,:,
s4,438,1381,6,4254,4597,56,202,236,WarnockPro-It,9,BODY,8,
s4,438,1383,6,4254,4597,56,202,236,WarnockPro-It,9,BODY,Hz,
s4,438,1384,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,", 1H, –CH",
s4,438,1385,6,4254,4597,56,202,236,WarnockPro-Regular,6,BODY,arom,
s4,438,1386,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,"), 7.67 (br s, 1H, –NH), 7.52 (d,",
s4,438,1387,6,4254,4597,56,202,236,WarnockPro-It,9,BODY,J,
s4,438,1388,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,:,
s4,438,1389,6,4254,4597,56,202,236,WarnockPro-It,9,BODY,8,
s4,438,1391,6,4254,4597,56,202,236,WarnockPro-It,9,BODY,Hz,
s4,438,1392,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,", 1H, –CH",
s4,438,1393,6,4254,4597,56,202,236,WarnockPro-Regular,6,BODY,arom,
s4,438,1394,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,"), 7.28 (t,",
s4,438,1395,6,4254,4597,56,202,236,WarnockPro-It,9,BODY,J,
s4,438,1396,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,:,
s4,438,1397,6,4254,4597,56,202,236,WarnockPro-It,9,BODY,8.1 Hz,
s4,438,1398,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,", 1H, –CH",
s4,438,1399,6,4254,4597,56,202,236,WarnockPro-Regular,6,BODY,arom,
s4,438,1400,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,"), 6.82(dd,",
s4,438,1401,6,4254,4597,56,202,236,WarnockPro-It,9,BODY,J,
s4,438,1402,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,:,
s4,438,1403,6,4254,4597,56,202,236,WarnockPro-It,9,BODY,8.2,
s4,438,1404,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,",",
s4,438,1405,6,4254,4597,56,202,236,WarnockPro-It,9,BODY,J,
s4,438,1406,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,:,
s4,438,1407,6,4254,4597,56,202,236,WarnockPro-It,9,BODY,2.3,
s4,438,1409,6,4254,4597,56,202,236,WarnockPro-It,9,BODY,Hz,
s4,438,1410,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,", 1H, –CH",
s4,438,1411,6,4254,4597,56,202,236,WarnockPro-Regular,6,BODY,arom,
s4,438,1412,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,"), 6.72 (dd,",
s4,438,1413,6,4254,4597,56,202,236,WarnockPro-It,9,BODY,J,
s4,438,1414,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,:,
s4,438,1415,6,4254,4597,56,202,236,WarnockPro-It,9,BODY,9,
s4,438,1416,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,",",
s4,438,1417,6,4254,4597,56,202,236,WarnockPro-It,9,BODY,8,
s4,438,1418,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,",",
s4,438,1419,6,4254,4597,56,202,236,WarnockPro-It,9,BODY,J,
s4,438,1420,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,:,
s4,438,1421,6,4254,4597,56,202,236,WarnockPro-It,9,BODY,2,
s4,438,1423,6,4254,4597,56,202,236,WarnockPro-It,9,BODY,Hz,
s4,438,1424,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,",1H, –CH",
s4,438,1425,6,4254,4597,56,202,236,WarnockPro-Regular,6,BODY,arom,
s4,438,1426,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,"), 6.65 (t,",
s4,438,1427,6,4254,4597,56,202,236,WarnockPro-It,9,BODY,J,
s4,438,1428,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,:,
s4,438,1429,6,4254,4597,56,202,236,WarnockPro-It,9,BODY,2.2,
s4,438,1431,6,4254,4597,56,202,236,WarnockPro-It,9,BODY,Hz,
s4,438,1432,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,", 1H, –CH",
s4,438,1433,6,4254,4597,56,202,236,WarnockPro-Regular,6,BODY,arom,
s4,438,1434,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,"), 3.84 (s, 3H,–OCH",
s4,438,1435,6,4254,4597,56,202,236,WarnockPro-Regular,6,BODY,3,
s4,438,1436,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,"), 2.82 (s, 3H, –CH",
s4,438,1437,6,4254,4597,56,202,236,WarnockPro-Regular,6,BODY,3,
s4,438,1438,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,).,
s4,438,1439,6,4254,4597,56,202,236,WarnockPro-Regular,6,BODY,13,
s4,438,1440,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,"C NMR (100 MHz,",
s4,438,1441,6,4254,4597,56,202,236,WarnockPro-It,9,BODY,CDCl,
s4,438,1442,6,4254,4597,56,202,236,WarnockPro-It,6,BODY,3,
s4,438,1443,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,")δ(ppm):  180.1,  176.2  (C",
s4,438,1444,6,4254,4597,56,202,236,MTSY,9,BODY,=,
s4,438,1445,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,"O),  166.1,  159.7,  148.0,  140.9,138.3, 135.0, 129.2, 126.9, 124.7, 116.8, 116.3, 111.7, 110.2(C",
s4,438,1446,6,4254,4597,56,202,236,WarnockPro-Regular,6,BODY,q,
s4,438,1447,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,and   C,
s4,438,1448,6,4254,4597,56,202,236,WarnockPro-Regular,6,BODY,arom,
s4,438,1449,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,"),  55.5  (–OCH",
s4,438,1450,6,4254,4597,56,202,236,WarnockPro-Regular,6,BODY,3,
s4,438,1451,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,"),  25.5  (–CH",
s4,438,1452,6,4254,4597,56,202,236,WarnockPro-Regular,6,BODY,3,
s4,438,1453,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,).  MS  (ESI,
s4,438,1454,6,4254,4597,56,202,236,MTSY,9,BODY,+,
s4,438,1455,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,),
s4,438,1456,6,4254,4597,56,202,236,WarnockPro-It,9,BODY,m/z,
s4,438,1457,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,"(%): 329 (100, [M",
s4,438,1458,6,4254,4597,56,202,236,MTSY,9,BODY,+,
s4,438,1459,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,H],
s4,438,1460,6,4254,4597,56,202,236,MTSY,6,BODY,+,
s4,438,1461,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,"), 331 (28, [M",
s4,438,1462,6,4254,4597,56,202,236,MTSY,9,BODY,+,
s4,438,1463,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,3H],
s4,438,1464,6,4254,4597,56,202,236,MTSY,6,BODY,+,
s4,438,1465,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,). Anal.Calcd. for  C,
s4,438,1466,6,4254,4597,56,202,236,WarnockPro-Regular,6,BODY,17,
s4,438,1467,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,H,
s4,438,1468,6,4254,4597,56,202,236,WarnockPro-Regular,6,BODY,13,
s4,438,1469,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,ClN,
s4,438,1470,6,4254,4597,56,202,236,WarnockPro-Regular,6,BODY,2,
s4,438,1471,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,O,
s4,438,1472,6,4254,4597,56,202,236,WarnockPro-Regular,6,BODY,3,
s4,438,1473,6,4254,4597,56,202,236,WarnockPro-Regular,9,BODY,(328.75).,
s4,439,1474,6,4254,4813,56,169,236,WarnockPro-It,9,BODY,6‑(2‑Methoxyphenylamino)‑7‑chloro‑2‑methylquino‑,
s4,439,1475,6,4254,4813,56,169,236,WarnockPro-Regular,9,BODY,"It was synthesized from 6,7-dichloro-",
s4,439,1476,6,4254,4813,56,169,236,WarnockPro-It,9,BODY,"line‑5,8‑dione (",
s4,439,1477,6,4254,4813,56,169,236,WarnockPro-BoldIt,9,BODY,3c,
s4,439,1478,6,4254,4813,56,169,236,WarnockPro-It,9,BODY,),
s4,439,1479,6,4254,4813,56,169,236,WarnockPro-Regular,9,BODY,"2-methylquinoline-5,8-dione(",
s4,439,1480,6,4254,4813,56,169,236,WarnockPro-Bold,9,BODY,1,
s4,439,1481,6,4254,4813,56,169,236,WarnockPro-Regular,9,BODY,)  and  2-methoxyben-zenamine  (,
s4,439,1482,6,4254,4813,56,169,236,WarnockPro-Bold,9,BODY,2c,
s4,439,1483,6,4254,4813,56,169,236,WarnockPro-Regular,9,BODY,")  as  dark  red  powder  by  using  the  generalprocedure.  Yield:  0.179  g,  53%,  mp:  210–211  °C.  FTIR(ATR) ν(cm",
s4,439,1484,6,4254,4813,56,169,236,MTSY,6,BODY,−,
s4,439,1485,6,4254,4813,56,169,236,WarnockPro-Regular,6,BODY,1,
s4,439,1486,6,4254,4813,56,169,236,WarnockPro-Regular,9,BODY,"): 3224 (–NH), 2998, 2994, 2845  (CH",
s4,439,1487,6,4254,4813,56,169,236,WarnockPro-Regular,6,BODY,aliphatic,
s4,439,1488,6,4254,4813,56,169,236,WarnockPro-Regular,9,BODY,"),1676, 1652 (C",
s4,439,1489,6,4254,4813,56,169,236,MTSY,9,BODY,=,
s4,439,1490,6,4254,4813,56,169,236,WarnockPro-Regular,9,BODY,"O), 1607, 1576 (C",
s4,439,1491,6,4254,4813,56,169,236,MTSY,9,BODY,=,
s4,439,1492,6,4254,4813,56,169,236,WarnockPro-Regular,9,BODY,C).,
s4,439,1493,6,4254,4813,56,169,236,WarnockPro-Regular,6,BODY,1,
s4,439,1494,6,4254,4813,56,169,236,WarnockPro-Regular,9,BODY,"H NMR (400 MHz,",
s4,439,1495,6,4254,4813,56,169,236,WarnockPro-It,9,BODY,CDCl,
s4,439,1496,6,4254,4813,56,169,236,WarnockPro-It,6,BODY,3,
s4,439,1497,6,4254,4813,56,169,236,WarnockPro-Regular,9,BODY,") δ (ppm): 8.33 (d,",
s4,439,1498,6,4254,4813,56,169,236,WarnockPro-It,9,BODY,J,
s4,439,1499,6,4254,4813,56,169,236,WarnockPro-Regular,9,BODY,:,
s4,439,1500,6,4254,4813,56,169,236,WarnockPro-It,9,BODY,7.9,
s4,439,1502,6,4254,4813,56,169,236,WarnockPro-It,9,BODY,Hz,
s4,439,1503,6,4254,4813,56,169,236,WarnockPro-Regular,9,BODY,", 1H, –CH",
s4,439,1504,6,4254,4813,56,169,236,WarnockPro-Regular,6,BODY,arom,
s4,439,1505,6,4254,4813,56,169,236,WarnockPro-Regular,9,BODY,"), 7.63 (brs, 1H, –NH), 7.51 (d,",
s4,439,1506,6,4254,4813,56,169,236,WarnockPro-It,9,BODY,J,
s4,439,1507,6,4254,4813,56,169,236,WarnockPro-Regular,9,BODY,:,
s4,439,1508,6,4254,4813,56,169,236,WarnockPro-It,9,BODY,7.9,
s4,439,1510,6,4254,4813,56,169,236,WarnockPro-It,9,BODY,Hz,
s4,439,1511,6,4254,4813,56,169,236,WarnockPro-Regular,9,BODY,", 1H, –CH",
s4,439,1512,6,4254,4813,56,169,236,WarnockPro-Regular,6,BODY,arom,
s4,439,1513,6,4254,4813,56,169,236,WarnockPro-Regular,9,BODY,"), 7.27–7.22",
s4,439,1514,6,4254,4813,56,169,236,WarnockPro-Regular,9,BODY,"(m,  1H,  –CH",
s4,439,1515,6,4254,4813,56,169,236,WarnockPro-Regular,6,BODY,arom,
s4,439,1516,6,4254,4813,56,169,236,WarnockPro-Regular,9,BODY,"),  7.07–6.92  (m,  3H,  –CH",
s4,439,1517,6,4254,4813,56,169,236,WarnockPro-Regular,6,BODY,arom,
s4,439,1518,6,4254,4813,56,169,236,WarnockPro-Regular,9,BODY,"),  3.88  (s,3H,  –OCH",
s4,439,1519,6,4254,4813,56,169,236,WarnockPro-Regular,6,BODY,3,
s4,439,1520,6,4254,4813,56,169,236,WarnockPro-Regular,9,BODY,"),  2.82  (s,  3H,  –CH",
s4,439,1521,6,4254,4813,56,169,236,WarnockPro-Regular,6,BODY,3,
s4,439,1522,6,4254,4813,56,169,236,WarnockPro-Regular,9,BODY,).,
s4,439,1523,6,4254,4813,56,169,236,WarnockPro-Regular,6,BODY,13,
s4,439,1524,6,4254,4813,56,169,236,WarnockPro-Regular,9,BODY,"C  NMR  (100  MHz,",
s4,439,1525,6,4254,4813,56,169,236,WarnockPro-It,9,BODY,CDCl,
s4,439,1526,6,4254,4813,56,169,236,WarnockPro-It,6,BODY,3,
s4,439,1527,6,4254,4813,56,169,236,WarnockPro-Regular,9,BODY,") δ(ppm): 180.0, 176.1 (C",
s4,439,1528,6,4254,4813,56,169,236,MTSY,9,BODY,=,
s4,439,1529,6,4254,4813,56,169,236,WarnockPro-Regular,9,BODY,"O), 166.0, 152.6, 148.1,141.2, 135.0, 126.8, 126.1, 125.2, 124.8, 119.9, 115.4, 110.7(C",
s4,439,1530,6,4254,4813,56,169,236,WarnockPro-Regular,6,BODY,q,
s4,439,1531,6,4254,4813,56,169,236,WarnockPro-Regular,9,BODY,and   C,
s4,439,1532,6,4254,4813,56,169,236,WarnockPro-Regular,6,BODY,arom,
s4,439,1533,6,4254,4813,56,169,236,WarnockPro-Regular,9,BODY,"),  55.7  (–OCH",
s4,439,1534,6,4254,4813,56,169,236,WarnockPro-Regular,6,BODY,3,
s4,439,1535,6,4254,4813,56,169,236,WarnockPro-Regular,9,BODY,"),  25.6  (–CH",
s4,439,1536,6,4254,4813,56,169,236,WarnockPro-Regular,6,BODY,3,
s4,439,1537,6,4254,4813,56,169,236,WarnockPro-Regular,9,BODY,).  MS  (ESI,
s4,439,1538,6,4254,4813,56,169,236,MTSY,9,BODY,+,
s4,439,1539,6,4254,4813,56,169,236,WarnockPro-Regular,9,BODY,),
s4,440,1540,6,4254,4345,304,22,236,WarnockPro-It,9,BODY,m/z,
s4,440,1541,6,4254,4345,304,22,236,WarnockPro-Regular,9,BODY,"(%): 329 (100, [M",
s4,440,1542,6,4254,4345,304,22,236,MTSY,9,BODY,+,
s4,440,1543,6,4254,4345,304,22,236,WarnockPro-Regular,9,BODY,H],
s4,440,1544,6,4254,4345,304,22,236,MTSY,6,BODY,+,
s4,440,1545,6,4254,4345,304,22,236,WarnockPro-Regular,9,BODY,"), 331 (22, [M",
s4,440,1546,6,4254,4345,304,22,236,MTSY,9,BODY,+,
s4,440,1547,6,4254,4345,304,22,236,WarnockPro-Regular,9,BODY,3H],
s4,440,1548,6,4254,4345,304,22,236,MTSY,6,BODY,+,
s4,440,1549,6,4254,4345,304,22,236,WarnockPro-Regular,9,BODY,). Anal.Calcd. for  C,
s4,440,1550,6,4254,4345,304,22,236,WarnockPro-Regular,6,BODY,17,
s4,440,1551,6,4254,4345,304,22,236,WarnockPro-Regular,9,BODY,H,
s4,440,1552,6,4254,4345,304,22,236,WarnockPro-Regular,6,BODY,13,
s4,440,1553,6,4254,4345,304,22,236,WarnockPro-Regular,9,BODY,ClN,
s4,440,1554,6,4254,4345,304,22,236,WarnockPro-Regular,6,BODY,2,
s4,440,1555,6,4254,4345,304,22,236,WarnockPro-Regular,9,BODY,O,
s4,440,1556,6,4254,4345,304,22,236,WarnockPro-Regular,6,BODY,3,
s4,440,1557,6,4254,4345,304,22,236,WarnockPro-Regular,9,BODY,(328.75).,
s4,441,1558,6,4254,4393,383,10,19,WarnockPro-It,9,BODY,(,
s4,441,1559,6,4254,4393,383,10,19,WarnockPro-BoldIt,9,BODY,3d,
s4,441,1560,6,4254,4393,383,10,19,WarnockPro-It,9,BODY,),
s4,442,1561,6,4254,4393,410,9,36,WarnockPro-Regular,9,BODY,It  was,
s4,443,1562,6,4254,4393,457,9,50,WarnockPro-Regular,9,BODY,synthesized,
s4,444,1563,6,4254,4381,304,205,236,WarnockPro-It,9,BODY,"6‑(4‑Ethoxy phenylamino)‑7‑chloro‑2‑methylqui‑noline‑5,8‑dione",
s4,444,1564,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,"from6,7-dichloro-2-methylquinoline-5,8-dione  (",
s4,444,1565,6,4254,4381,304,205,236,WarnockPro-Bold,9,BODY,1,
s4,444,1566,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,)  and  4-eth-oxybenzenamine (,
s4,444,1567,6,4254,4381,304,205,236,WarnockPro-Bold,9,BODY,2d,
s4,444,1568,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,") as purple powder by using the gen-eral procedure. Yield: 0.165 g, 47%, mp: 193–194 °C. FTIR(ATR) ν(cm",
s4,444,1569,6,4254,4381,304,205,236,MTSY,6,BODY,−,
s4,444,1570,6,4254,4381,304,205,236,WarnockPro-Regular,6,BODY,1,
s4,444,1571,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,"): 3224 (–NH), 2998, 2969, 2855  (CH",
s4,444,1572,6,4254,4381,304,205,236,WarnockPro-Regular,6,BODY,aliphatic,
s4,444,1573,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,"),1676, 1652 (C",
s4,444,1574,6,4254,4381,304,205,236,MTSY,9,BODY,=,
s4,444,1575,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,"O), 1607, 1578 (C",
s4,444,1576,6,4254,4381,304,205,236,MTSY,9,BODY,=,
s4,444,1577,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,C).,
s4,444,1578,6,4254,4381,304,205,236,WarnockPro-Regular,6,BODY,1,
s4,444,1579,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,"H NMR (400 MHz,",
s4,444,1580,6,4254,4381,304,205,236,WarnockPro-It,9,BODY,CDCl,
s4,444,1581,6,4254,4381,304,205,236,WarnockPro-It,6,BODY,3,
s4,444,1582,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,") δ (ppm): 8.21 (d,",
s4,444,1583,6,4254,4381,304,205,236,WarnockPro-It,9,BODY,J,
s4,444,1584,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,:,
s4,444,1585,6,4254,4381,304,205,236,WarnockPro-It,9,BODY,8,
s4,444,1587,6,4254,4381,304,205,236,WarnockPro-It,9,BODY,Hz,
s4,444,1588,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,", 1H, –CH",
s4,444,1589,6,4254,4381,304,205,236,WarnockPro-Regular,6,BODY,arom,
s4,444,1590,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,"), 7.52 (brs, 1H, –NH), 7.40 (d,",
s4,444,1591,6,4254,4381,304,205,236,WarnockPro-It,9,BODY,J,
s4,444,1592,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,:,
s4,444,1593,6,4254,4381,304,205,236,WarnockPro-It,9,BODY,8,
s4,444,1595,6,4254,4381,304,205,236,WarnockPro-It,9,BODY,Hz,
s4,444,1596,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,", 1H, –CH",
s4,444,1597,6,4254,4381,304,205,236,WarnockPro-Regular,6,BODY,arom,
s4,444,1598,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,"), 7.16–7.07(m, 1H, –CH",
s4,444,1599,6,4254,4381,304,205,236,WarnockPro-Regular,6,BODY,arom,
s4,444,1600,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,"), 7.00–6.92 (m, 1H, –CH",
s4,444,1601,6,4254,4381,304,205,236,WarnockPro-Regular,6,BODY,arom,
s4,444,1602,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,"), 6.88–6.78(m,  2H,  –CH",
s4,444,1603,6,4254,4381,304,205,236,WarnockPro-Regular,6,BODY,arom,
s4,444,1604,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,"),  4.00  (q,",
s4,444,1605,6,4254,4381,304,205,236,WarnockPro-It,9,BODY,J,
s4,444,1606,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,:,
s4,444,1607,6,4254,4381,304,205,236,WarnockPro-It,9,BODY,13.9,
s4,444,1608,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,",",
s4,444,1609,6,4254,4381,304,205,236,WarnockPro-It,9,BODY,6.9,
s4,444,1611,6,4254,4381,304,205,236,WarnockPro-It,9,BODY,Hz,
s4,444,1612,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,",  2H,  –OCH",
s4,444,1613,6,4254,4381,304,205,236,WarnockPro-Regular,6,BODY,2,
s4,444,1614,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,"),2.71 (s, 3H, –CH",
s4,444,1615,6,4254,4381,304,205,236,WarnockPro-Regular,6,BODY,3,
s4,444,1616,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,"), 1.27 (t,",
s4,444,1617,6,4254,4381,304,205,236,WarnockPro-It,9,BODY,J,
s4,444,1618,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,:,
s4,444,1619,6,4254,4381,304,205,236,WarnockPro-It,9,BODY,7,
s4,444,1621,6,4254,4381,304,205,236,WarnockPro-It,9,BODY,Hz,
s4,444,1622,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,", 3H, –CH",
s4,444,1623,6,4254,4381,304,205,236,WarnockPro-Regular,6,BODY,3,
s4,444,1624,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,).,
s4,444,1625,6,4254,4381,304,205,236,WarnockPro-Regular,6,BODY,13,
s4,444,1626,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,C NMR,
s4,444,1627,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,"(100  MHz,",
s4,444,1628,6,4254,4381,304,205,236,WarnockPro-It,9,BODY,CDCl,
s4,444,1629,6,4254,4381,304,205,236,WarnockPro-It,6,BODY,3,
s4,444,1630,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,")  δ(ppm):  179.9,  176.0  (C",
s4,444,1631,6,4254,4381,304,205,236,MTSY,9,BODY,=,
s4,444,1632,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,"O),  165.9,152.0, 148.1, 141.4, 134.9, 126.7, 126.3, 125.1, 124.8, 119.8,115.5, 111.6  (C",
s4,444,1633,6,4254,4381,304,205,236,WarnockPro-Regular,6,BODY,q,
s4,444,1634,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,and  C,
s4,444,1635,6,4254,4381,304,205,236,WarnockPro-Regular,6,BODY,arom,
s4,444,1636,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,"), 64.2 (–OCH",
s4,444,1637,6,4254,4381,304,205,236,WarnockPro-Regular,6,BODY,2,
s4,444,1638,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,"), 25.5, 14.8 (–CH",
s4,444,1639,6,4254,4381,304,205,236,WarnockPro-Regular,6,BODY,3,
s4,444,1640,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,). MS (ESI,
s4,444,1641,6,4254,4381,304,205,236,MTSY,9,BODY,−,
s4,444,1642,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,),
s4,444,1643,6,4254,4381,304,205,236,WarnockPro-It,9,BODY,m/z,
s4,444,1644,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,"(%): 341 (100, [M",
s4,444,1645,6,4254,4381,304,205,236,MTSY,9,BODY,−,
s4,444,1646,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,H],
s4,444,1647,6,4254,4381,304,205,236,MTSY,6,BODY,−,
s4,444,1648,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,"), 343 (30,[M",
s4,444,1649,6,4254,4381,304,205,236,MTSY,9,BODY,+,
s4,444,1650,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,H],
s4,444,1651,6,4254,4381,304,205,236,MTSY,6,BODY,−,
s4,444,1652,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,). Anal. Calcd. for  C,
s4,444,1653,6,4254,4381,304,205,236,WarnockPro-Regular,6,BODY,18,
s4,444,1654,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,H,
s4,444,1655,6,4254,4381,304,205,236,WarnockPro-Regular,6,BODY,15,
s4,444,1656,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,ClN,
s4,444,1657,6,4254,4381,304,205,236,WarnockPro-Regular,6,BODY,2,
s4,444,1658,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,O,
s4,444,1659,6,4254,4381,304,205,236,WarnockPro-Regular,6,BODY,3,
s4,444,1660,6,4254,4381,304,205,236,WarnockPro-Regular,9,BODY,(342.78).,
s4,445,1661,6,4254,4621,434,10,13,WarnockPro-Regular,9,BODY,(,
s4,445,1662,6,4254,4621,434,10,13,WarnockPro-Bold,9,BODY,1,
s4,445,1663,6,4254,4621,434,10,13,WarnockPro-Regular,9,BODY,),
s4,446,1664,6,4254,4597,304,214,236,WarnockPro-It,9,BODY,6‑(3‑Ethoxyphenylamino)‑7‑chloro‑2‑methylquino‑,
s4,446,1665,6,4254,4597,304,214,236,WarnockPro-Regular,9,BODY,"It was synthesized from 6,7-dichloro-",
s4,446,1666,6,4254,4597,304,214,236,WarnockPro-It,9,BODY,"line‑5,8‑dione (",
s4,446,1667,6,4254,4597,304,214,236,WarnockPro-BoldIt,9,BODY,3e,
s4,446,1668,6,4254,4597,304,214,236,WarnockPro-It,9,BODY,),
s4,446,1669,6,4254,4597,304,214,236,WarnockPro-Regular,9,BODY,"2-methylquinoline-5,8-dioneand  3-ethoxyben-zenamine  (",
s4,446,1670,6,4254,4597,304,214,236,WarnockPro-Bold,9,BODY,2e,
s4,446,1671,6,4254,4597,304,214,236,WarnockPro-Regular,9,BODY,")  as  dark  red  powder  by  using  the  generalprocedure.  Yield:  0.157  g,  44%,  mp:  187–188  °C.  FTIR(ATR) ν(cm",
s4,446,1672,6,4254,4597,304,214,236,MTSY,6,BODY,−,
s4,446,1673,6,4254,4597,304,214,236,WarnockPro-Regular,6,BODY,1,
s4,446,1674,6,4254,4597,304,214,236,WarnockPro-Regular,9,BODY,"): 3330 (–NH), 2969, 2928, 2861  (CH",
s4,446,1675,6,4254,4597,304,214,236,WarnockPro-Regular,6,BODY,aliphatic,
s4,446,1676,6,4254,4597,304,214,236,WarnockPro-Regular,9,BODY,"),1678, 1666 (C",
s4,446,1677,6,4254,4597,304,214,236,MTSY,9,BODY,=,
s4,446,1678,6,4254,4597,304,214,236,WarnockPro-Regular,9,BODY,"O), 1603, 1580 (C",
s4,446,1679,6,4254,4597,304,214,236,MTSY,9,BODY,=,
s4,446,1680,6,4254,4597,304,214,236,WarnockPro-Regular,9,BODY,C).,
s4,446,1681,6,4254,4597,304,214,236,WarnockPro-Regular,6,BODY,1,
